Period,Scenario,LoadLevel,Unit,Component,Date,MW
period1,sc01,t0034,BESS_01,vEleReserveProd_Up_SR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveProd_Up_TR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveProd_Down_SR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveProd_Down_TR,2024-09-17 21:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveCons_Up_SR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveCons_Up_TR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveCons_Down_SR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveCons_Down_TR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveProd_Up_SR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveProd_Up_TR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveProd_Down_SR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveProd_Down_TR,2024-09-17 22:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveCons_Up_SR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveCons_Up_TR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveCons_Down_SR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveCons_Down_TR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveProd_Up_SR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveProd_Up_TR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveProd_Down_SR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveProd_Down_TR,2024-09-17 23:29:00,0.0
period1,sc01,t0037,BESS_01,vEleReserveCons_Up_SR,2024-09-18 00:29:00,0.0
period1,sc01,t0037,BESS_01,vEleReserveCons_Up_TR,2024-09-18 00:29:00,0.0
period1,sc01,t0037,BESS_01,vEleReserveCons_Down_SR,2024-09-18 00:29:00,0.0
period1,sc01,t0037,BESS_01,vEleReserveCons_Down_TR,2024-09-18 00:29:00,0.0
period1,sc01,t0037,BESS_01,vEleReserveProd_Up_SR,2024-09-18 00:29:00,0.0
period1,sc01,t0037,BESS_01,vEleReserveProd_Up_TR,2024-09-18 00:29:00,0.0
period1,sc01,t0037,BESS_01,vEleReserveProd_Down_SR,2024-09-18 00:29:00,0.0
period1,sc01,t0037,BESS_01,vEleReserveProd_Down_TR,2024-09-18 00:29:00,0.0
period1,sc01,t0038,BESS_01,vEleReserveCons_Up_SR,2024-09-18 01:29:00,0.0
period1,sc01,t0038,BESS_01,vEleReserveCons_Up_TR,2024-09-18 01:29:00,0.0
period1,sc01,t0038,BESS_01,vEleReserveCons_Down_SR,2024-09-18 01:29:00,0.0
period1,sc01,t0038,BESS_01,vEleReserveCons_Down_TR,2024-09-18 01:29:00,0.0
period1,sc01,t0038,BESS_01,vEleReserveProd_Up_SR,2024-09-18 01:29:00,0.0
period1,sc01,t0038,BESS_01,vEleReserveProd_Up_TR,2024-09-18 01:29:00,0.0
period1,sc01,t0038,BESS_01,vEleReserveProd_Down_SR,2024-09-18 01:29:00,0.0
period1,sc01,t0038,BESS_01,vEleReserveProd_Down_TR,2024-09-18 01:29:00,0.0
period1,sc01,t0039,BESS_01,vEleReserveCons_Up_SR,2024-09-18 02:29:00,0.0
period1,sc01,t0039,BESS_01,vEleReserveCons_Up_TR,2024-09-18 02:29:00,0.0
period1,sc01,t0039,BESS_01,vEleReserveCons_Down_SR,2024-09-18 02:29:00,0.0
period1,sc01,t0039,BESS_01,vEleReserveCons_Down_TR,2024-09-18 02:29:00,0.0
period1,sc01,t0039,BESS_01,vEleReserveProd_Up_SR,2024-09-18 02:29:00,0.0
period1,sc01,t0039,BESS_01,vEleReserveProd_Up_TR,2024-09-18 02:29:00,0.0
period1,sc01,t0039,BESS_01,vEleReserveProd_Down_SR,2024-09-18 02:29:00,0.0
period1,sc01,t0039,BESS_01,vEleReserveProd_Down_TR,2024-09-18 02:29:00,0.0
period1,sc01,t0040,BESS_01,vEleReserveCons_Up_SR,2024-09-18 03:29:00,0.0
period1,sc01,t0040,BESS_01,vEleReserveCons_Up_TR,2024-09-18 03:29:00,0.0
period1,sc01,t0040,BESS_01,vEleReserveCons_Down_SR,2024-09-18 03:29:00,0.0
period1,sc01,t0040,BESS_01,vEleReserveCons_Down_TR,2024-09-18 03:29:00,0.0
period1,sc01,t0040,BESS_01,vEleReserveProd_Up_SR,2024-09-18 03:29:00,0.0
period1,sc01,t0040,BESS_01,vEleReserveProd_Up_TR,2024-09-18 03:29:00,0.0
period1,sc01,t0040,BESS_01,vEleReserveProd_Down_SR,2024-09-18 03:29:00,0.0
period1,sc01,t0040,BESS_01,vEleReserveProd_Down_TR,2024-09-18 03:29:00,0.0
period1,sc01,t0041,BESS_01,vEleReserveCons_Up_SR,2024-09-18 04:29:00,0.0
period1,sc01,t0041,BESS_01,vEleReserveCons_Up_TR,2024-09-18 04:29:00,0.0
period1,sc01,t0041,BESS_01,vEleReserveCons_Down_SR,2024-09-18 04:29:00,0.0
period1,sc01,t0041,BESS_01,vEleReserveCons_Down_TR,2024-09-18 04:29:00,0.0
period1,sc01,t0041,BESS_01,vEleReserveProd_Up_SR,2024-09-18 04:29:00,0.0
period1,sc01,t0041,BESS_01,vEleReserveProd_Up_TR,2024-09-18 04:29:00,0.0
period1,sc01,t0041,BESS_01,vEleReserveProd_Down_SR,2024-09-18 04:29:00,0.0
period1,sc01,t0041,BESS_01,vEleReserveProd_Down_TR,2024-09-18 04:29:00,0.0
period1,sc01,t0042,BESS_01,vEleReserveCons_Up_SR,2024-09-18 05:29:00,0.0
period1,sc01,t0042,BESS_01,vEleReserveCons_Up_TR,2024-09-18 05:29:00,0.0
period1,sc01,t0042,BESS_01,vEleReserveCons_Down_SR,2024-09-18 05:29:00,0.0
period1,sc01,t0042,BESS_01,vEleReserveCons_Down_TR,2024-09-18 05:29:00,0.0
period1,sc01,t0042,BESS_01,vEleReserveProd_Up_SR,2024-09-18 05:29:00,0.0
period1,sc01,t0042,BESS_01,vEleReserveProd_Up_TR,2024-09-18 05:29:00,0.0
period1,sc01,t0042,BESS_01,vEleReserveProd_Down_SR,2024-09-18 05:29:00,0.0
period1,sc01,t0042,BESS_01,vEleReserveProd_Down_TR,2024-09-18 05:29:00,0.0
period1,sc01,t0043,BESS_01,vEleReserveCons_Up_SR,2024-09-18 06:29:00,0.0
period1,sc01,t0043,BESS_01,vEleReserveCons_Up_TR,2024-09-18 06:29:00,0.0
period1,sc01,t0043,BESS_01,vEleReserveCons_Down_SR,2024-09-18 06:29:00,0.0
period1,sc01,t0043,BESS_01,vEleReserveCons_Down_TR,2024-09-18 06:29:00,0.0
period1,sc01,t0043,BESS_01,vEleReserveProd_Up_SR,2024-09-18 06:29:00,0.0
period1,sc01,t0043,BESS_01,vEleReserveProd_Up_TR,2024-09-18 06:29:00,0.0
period1,sc01,t0043,BESS_01,vEleReserveProd_Down_SR,2024-09-18 06:29:00,0.0
period1,sc01,t0043,BESS_01,vEleReserveProd_Down_TR,2024-09-18 06:29:00,0.0
period1,sc01,t0044,BESS_01,vEleReserveCons_Up_SR,2024-09-18 07:29:00,0.0
period1,sc01,t0044,BESS_01,vEleReserveCons_Up_TR,2024-09-18 07:29:00,0.0
period1,sc01,t0044,BESS_01,vEleReserveCons_Down_SR,2024-09-18 07:29:00,0.0
period1,sc01,t0044,BESS_01,vEleReserveCons_Down_TR,2024-09-18 07:29:00,0.0
period1,sc01,t0044,BESS_01,vEleReserveProd_Up_SR,2024-09-18 07:29:00,0.0
period1,sc01,t0044,BESS_01,vEleReserveProd_Up_TR,2024-09-18 07:29:00,0.0
period1,sc01,t0044,BESS_01,vEleReserveProd_Down_SR,2024-09-18 07:29:00,0.0
period1,sc01,t0044,BESS_01,vEleReserveProd_Down_TR,2024-09-18 07:29:00,0.0
period1,sc01,t0045,BESS_01,vEleReserveCons_Up_SR,2024-09-18 08:29:00,0.0
period1,sc01,t0045,BESS_01,vEleReserveCons_Up_TR,2024-09-18 08:29:00,0.0
period1,sc01,t0045,BESS_01,vEleReserveCons_Down_SR,2024-09-18 08:29:00,0.0
period1,sc01,t0045,BESS_01,vEleReserveCons_Down_TR,2024-09-18 08:29:00,0.0
period1,sc01,t0045,BESS_01,vEleReserveProd_Up_SR,2024-09-18 08:29:00,0.0
period1,sc01,t0045,BESS_01,vEleReserveProd_Up_TR,2024-09-18 08:29:00,0.0
period1,sc01,t0045,BESS_01,vEleReserveProd_Down_SR,2024-09-18 08:29:00,0.0
period1,sc01,t0045,BESS_01,vEleReserveProd_Down_TR,2024-09-18 08:29:00,0.0
period1,sc01,t0046,BESS_01,vEleReserveCons_Up_SR,2024-09-18 09:29:00,0.0
period1,sc01,t0046,BESS_01,vEleReserveCons_Up_TR,2024-09-18 09:29:00,0.0
period1,sc01,t0046,BESS_01,vEleReserveCons_Down_SR,2024-09-18 09:29:00,0.0
period1,sc01,t0046,BESS_01,vEleReserveCons_Down_TR,2024-09-18 09:29:00,0.0
period1,sc01,t0046,BESS_01,vEleReserveProd_Up_SR,2024-09-18 09:29:00,0.0
period1,sc01,t0046,BESS_01,vEleReserveProd_Up_TR,2024-09-18 09:29:00,0.0
period1,sc01,t0046,BESS_01,vEleReserveProd_Down_SR,2024-09-18 09:29:00,0.0
period1,sc01,t0046,BESS_01,vEleReserveProd_Down_TR,2024-09-18 09:29:00,0.0
period1,sc01,t0047,BESS_01,vEleReserveCons_Up_SR,2024-09-18 10:29:00,0.0
period1,sc01,t0047,BESS_01,vEleReserveCons_Up_TR,2024-09-18 10:29:00,0.0
period1,sc01,t0047,BESS_01,vEleReserveCons_Down_SR,2024-09-18 10:29:00,0.0
period1,sc01,t0047,BESS_01,vEleReserveCons_Down_TR,2024-09-18 10:29:00,0.0
period1,sc01,t0047,BESS_01,vEleReserveProd_Up_SR,2024-09-18 10:29:00,0.0
period1,sc01,t0047,BESS_01,vEleReserveProd_Up_TR,2024-09-18 10:29:00,0.0
period1,sc01,t0047,BESS_01,vEleReserveProd_Down_SR,2024-09-18 10:29:00,0.0
period1,sc01,t0047,BESS_01,vEleReserveProd_Down_TR,2024-09-18 10:29:00,0.0
period1,sc01,t0048,BESS_01,vEleReserveCons_Up_SR,2024-09-18 11:29:00,0.0
period1,sc01,t0048,BESS_01,vEleReserveCons_Up_TR,2024-09-18 11:29:00,0.0
period1,sc01,t0048,BESS_01,vEleReserveCons_Down_SR,2024-09-18 11:29:00,0.0
period1,sc01,t0048,BESS_01,vEleReserveCons_Down_TR,2024-09-18 11:29:00,0.0
period1,sc01,t0048,BESS_01,vEleReserveProd_Up_SR,2024-09-18 11:29:00,0.0
period1,sc01,t0048,BESS_01,vEleReserveProd_Up_TR,2024-09-18 11:29:00,0.0
period1,sc01,t0048,BESS_01,vEleReserveProd_Down_SR,2024-09-18 11:29:00,0.0
period1,sc01,t0048,BESS_01,vEleReserveProd_Down_TR,2024-09-18 11:29:00,0.0
period1,sc01,t0049,BESS_01,vEleReserveCons_Up_SR,2024-09-18 12:29:00,0.0
period1,sc01,t0049,BESS_01,vEleReserveCons_Up_TR,2024-09-18 12:29:00,0.0
period1,sc01,t0049,BESS_01,vEleReserveCons_Down_SR,2024-09-18 12:29:00,0.0
period1,sc01,t0049,BESS_01,vEleReserveCons_Down_TR,2024-09-18 12:29:00,0.0
period1,sc01,t0049,BESS_01,vEleReserveProd_Up_SR,2024-09-18 12:29:00,0.0
period1,sc01,t0049,BESS_01,vEleReserveProd_Up_TR,2024-09-18 12:29:00,0.0
period1,sc01,t0049,BESS_01,vEleReserveProd_Down_SR,2024-09-18 12:29:00,0.0
period1,sc01,t0049,BESS_01,vEleReserveProd_Down_TR,2024-09-18 12:29:00,0.0
period1,sc01,t0050,BESS_01,vEleReserveCons_Up_SR,2024-09-18 13:29:00,0.0
period1,sc01,t0050,BESS_01,vEleReserveCons_Up_TR,2024-09-18 13:29:00,0.0
period1,sc01,t0050,BESS_01,vEleReserveCons_Down_SR,2024-09-18 13:29:00,0.0
period1,sc01,t0050,BESS_01,vEleReserveCons_Down_TR,2024-09-18 13:29:00,0.0
period1,sc01,t0050,BESS_01,vEleReserveProd_Up_SR,2024-09-18 13:29:00,0.0
period1,sc01,t0050,BESS_01,vEleReserveProd_Up_TR,2024-09-18 13:29:00,0.0
period1,sc01,t0050,BESS_01,vEleReserveProd_Down_SR,2024-09-18 13:29:00,0.0
period1,sc01,t0050,BESS_01,vEleReserveProd_Down_TR,2024-09-18 13:29:00,0.0
period1,sc01,t0051,BESS_01,vEleReserveCons_Up_SR,2024-09-18 14:29:00,0.0
period1,sc01,t0051,BESS_01,vEleReserveCons_Up_TR,2024-09-18 14:29:00,0.0
period1,sc01,t0051,BESS_01,vEleReserveCons_Down_SR,2024-09-18 14:29:00,0.0
period1,sc01,t0051,BESS_01,vEleReserveCons_Down_TR,2024-09-18 14:29:00,0.0
period1,sc01,t0051,BESS_01,vEleReserveProd_Up_SR,2024-09-18 14:29:00,0.0
period1,sc01,t0051,BESS_01,vEleReserveProd_Up_TR,2024-09-18 14:29:00,0.0
period1,sc01,t0051,BESS_01,vEleReserveProd_Down_SR,2024-09-18 14:29:00,0.0
period1,sc01,t0051,BESS_01,vEleReserveProd_Down_TR,2024-09-18 14:29:00,0.0
period1,sc01,t0052,BESS_01,vEleReserveCons_Up_SR,2024-09-18 15:29:00,0.0
period1,sc01,t0052,BESS_01,vEleReserveCons_Up_TR,2024-09-18 15:29:00,0.0
period1,sc01,t0052,BESS_01,vEleReserveCons_Down_SR,2024-09-18 15:29:00,0.0
period1,sc01,t0052,BESS_01,vEleReserveCons_Down_TR,2024-09-18 15:29:00,0.0
period1,sc01,t0052,BESS_01,vEleReserveProd_Up_SR,2024-09-18 15:29:00,0.0
period1,sc01,t0052,BESS_01,vEleReserveProd_Up_TR,2024-09-18 15:29:00,0.0
period1,sc01,t0052,BESS_01,vEleReserveProd_Down_SR,2024-09-18 15:29:00,0.0
period1,sc01,t0052,BESS_01,vEleReserveProd_Down_TR,2024-09-18 15:29:00,0.0
period1,sc01,t0053,BESS_01,vEleReserveCons_Up_SR,2024-09-18 16:29:00,0.0
period1,sc01,t0053,BESS_01,vEleReserveCons_Up_TR,2024-09-18 16:29:00,0.0
period1,sc01,t0053,BESS_01,vEleReserveCons_Down_SR,2024-09-18 16:29:00,0.0
period1,sc01,t0053,BESS_01,vEleReserveCons_Down_TR,2024-09-18 16:29:00,0.0
period1,sc01,t0053,BESS_01,vEleReserveProd_Up_SR,2024-09-18 16:29:00,0.0
period1,sc01,t0053,BESS_01,vEleReserveProd_Up_TR,2024-09-18 16:29:00,0.0
period1,sc01,t0053,BESS_01,vEleReserveProd_Down_SR,2024-09-18 16:29:00,0.0
period1,sc01,t0053,BESS_01,vEleReserveProd_Down_TR,2024-09-18 16:29:00,0.0
period1,sc01,t0054,BESS_01,vEleReserveCons_Up_SR,2024-09-18 17:29:00,0.0
period1,sc01,t0054,BESS_01,vEleReserveCons_Up_TR,2024-09-18 17:29:00,0.0
period1,sc01,t0054,BESS_01,vEleReserveCons_Down_SR,2024-09-18 17:29:00,0.0
period1,sc01,t0054,BESS_01,vEleReserveCons_Down_TR,2024-09-18 17:29:00,0.0
period1,sc01,t0054,BESS_01,vEleReserveProd_Up_SR,2024-09-18 17:29:00,0.0
period1,sc01,t0054,BESS_01,vEleReserveProd_Up_TR,2024-09-18 17:29:00,0.0
period1,sc01,t0054,BESS_01,vEleReserveProd_Down_SR,2024-09-18 17:29:00,0.0
period1,sc01,t0054,BESS_01,vEleReserveProd_Down_TR,2024-09-18 17:29:00,0.0
period1,sc01,t0055,BESS_01,vEleReserveCons_Up_SR,2024-09-18 18:29:00,0.0
period1,sc01,t0055,BESS_01,vEleReserveCons_Up_TR,2024-09-18 18:29:00,0.0
period1,sc01,t0055,BESS_01,vEleReserveCons_Down_SR,2024-09-18 18:29:00,0.0
period1,sc01,t0055,BESS_01,vEleReserveCons_Down_TR,2024-09-18 18:29:00,0.0
period1,sc01,t0055,BESS_01,vEleReserveProd_Up_SR,2024-09-18 18:29:00,0.0
period1,sc01,t0055,BESS_01,vEleReserveProd_Up_TR,2024-09-18 18:29:00,0.0
period1,sc01,t0055,BESS_01,vEleReserveProd_Down_SR,2024-09-18 18:29:00,0.0
period1,sc01,t0055,BESS_01,vEleReserveProd_Down_TR,2024-09-18 18:29:00,0.0
period1,sc01,t0056,BESS_01,vEleReserveCons_Up_SR,2024-09-18 19:29:00,0.0
period1,sc01,t0056,BESS_01,vEleReserveCons_Up_TR,2024-09-18 19:29:00,0.0
period1,sc01,t0056,BESS_01,vEleReserveCons_Down_SR,2024-09-18 19:29:00,0.0
period1,sc01,t0056,BESS_01,vEleReserveCons_Down_TR,2024-09-18 19:29:00,0.0
period1,sc01,t0056,BESS_01,vEleReserveProd_Up_SR,2024-09-18 19:29:00,0.0
period1,sc01,t0056,BESS_01,vEleReserveProd_Up_TR,2024-09-18 19:29:00,0.0
period1,sc01,t0056,BESS_01,vEleReserveProd_Down_SR,2024-09-18 19:29:00,0.0
period1,sc01,t0056,BESS_01,vEleReserveProd_Down_TR,2024-09-18 19:29:00,0.0
period1,sc01,t0057,BESS_01,vEleReserveCons_Up_SR,2024-09-18 20:29:00,0.0
period1,sc01,t0057,BESS_01,vEleReserveCons_Up_TR,2024-09-18 20:29:00,0.0
period1,sc01,t0057,BESS_01,vEleReserveCons_Down_SR,2024-09-18 20:29:00,0.0
period1,sc01,t0057,BESS_01,vEleReserveCons_Down_TR,2024-09-18 20:29:00,0.0
period1,sc01,t0057,BESS_01,vEleReserveProd_Up_SR,2024-09-18 20:29:00,0.0
period1,sc01,t0057,BESS_01,vEleReserveProd_Up_TR,2024-09-18 20:29:00,0.0
period1,sc01,t0057,BESS_01,vEleReserveProd_Down_SR,2024-09-18 20:29:00,0.0
period1,sc01,t0057,BESS_01,vEleReserveProd_Down_TR,2024-09-18 20:29:00,0.0
period1,sc01,t0058,BESS_01,vEleReserveCons_Up_SR,2024-09-18 21:29:00,0.0
period1,sc01,t0058,BESS_01,vEleReserveCons_Up_TR,2024-09-18 21:29:00,0.0
period1,sc01,t0058,BESS_01,vEleReserveCons_Down_SR,2024-09-18 21:29:00,0.0
period1,sc01,t0058,BESS_01,vEleReserveCons_Down_TR,2024-09-18 21:29:00,0.0
period1,sc01,t0058,BESS_01,vEleReserveProd_Up_SR,2024-09-18 21:29:00,0.0
period1,sc01,t0058,BESS_01,vEleReserveProd_Up_TR,2024-09-18 21:29:00,0.0
period1,sc01,t0058,BESS_01,vEleReserveProd_Down_SR,2024-09-18 21:29:00,0.0
period1,sc01,t0058,BESS_01,vEleReserveProd_Down_TR,2024-09-18 21:29:00,0.0
period1,sc01,t0059,BESS_01,vEleReserveCons_Up_SR,2024-09-18 22:29:00,0.0
period1,sc01,t0059,BESS_01,vEleReserveCons_Up_TR,2024-09-18 22:29:00,0.0
period1,sc01,t0059,BESS_01,vEleReserveCons_Down_SR,2024-09-18 22:29:00,0.0
period1,sc01,t0059,BESS_01,vEleReserveCons_Down_TR,2024-09-18 22:29:00,0.0
period1,sc01,t0059,BESS_01,vEleReserveProd_Up_SR,2024-09-18 22:29:00,0.0
period1,sc01,t0059,BESS_01,vEleReserveProd_Up_TR,2024-09-18 22:29:00,0.0
period1,sc01,t0059,BESS_01,vEleReserveProd_Down_SR,2024-09-18 22:29:00,0.0
period1,sc01,t0059,BESS_01,vEleReserveProd_Down_TR,2024-09-18 22:29:00,0.0
period1,sc01,t0060,BESS_01,vEleReserveCons_Up_SR,2024-09-18 23:29:00,0.0
period1,sc01,t0060,BESS_01,vEleReserveCons_Up_TR,2024-09-18 23:29:00,0.0
period1,sc01,t0060,BESS_01,vEleReserveCons_Down_SR,2024-09-18 23:29:00,0.0
period1,sc01,t0060,BESS_01,vEleReserveCons_Down_TR,2024-09-18 23:29:00,0.0
period1,sc01,t0060,BESS_01,vEleReserveProd_Up_SR,2024-09-18 23:29:00,0.0
period1,sc01,t0060,BESS_01,vEleReserveProd_Up_TR,2024-09-18 23:29:00,0.0
period1,sc01,t0060,BESS_01,vEleReserveProd_Down_SR,2024-09-18 23:29:00,0.0
period1,sc01,t0060,BESS_01,vEleReserveProd_Down_TR,2024-09-18 23:29:00,0.0
period1,sc01,t0061,BESS_01,vEleReserveCons_Up_SR,2024-09-19 00:29:00,0.0
period1,sc01,t0061,BESS_01,vEleReserveCons_Up_TR,2024-09-19 00:29:00,0.0
period1,sc01,t0061,BESS_01,vEleReserveCons_Down_SR,2024-09-19 00:29:00,0.0
period1,sc01,t0061,BESS_01,vEleReserveCons_Down_TR,2024-09-19 00:29:00,0.0
period1,sc01,t0061,BESS_01,vEleReserveProd_Up_SR,2024-09-19 00:29:00,0.0
period1,sc01,t0061,BESS_01,vEleReserveProd_Up_TR,2024-09-19 00:29:00,0.0
period1,sc01,t0061,BESS_01,vEleReserveProd_Down_SR,2024-09-19 00:29:00,0.0
period1,sc01,t0061,BESS_01,vEleReserveProd_Down_TR,2024-09-19 00:29:00,0.0
period1,sc01,t0062,BESS_01,vEleReserveCons_Up_SR,2024-09-19 01:29:00,0.0
period1,sc01,t0062,BESS_01,vEleReserveCons_Up_TR,2024-09-19 01:29:00,0.0
period1,sc01,t0062,BESS_01,vEleReserveCons_Down_SR,2024-09-19 01:29:00,0.0
period1,sc01,t0062,BESS_01,vEleReserveCons_Down_TR,2024-09-19 01:29:00,0.0
period1,sc01,t0062,BESS_01,vEleReserveProd_Up_SR,2024-09-19 01:29:00,0.0
period1,sc01,t0062,BESS_01,vEleReserveProd_Up_TR,2024-09-19 01:29:00,0.0
period1,sc01,t0062,BESS_01,vEleReserveProd_Down_SR,2024-09-19 01:29:00,0.0
period1,sc01,t0062,BESS_01,vEleReserveProd_Down_TR,2024-09-19 01:29:00,0.0
period1,sc01,t0063,BESS_01,vEleReserveCons_Up_SR,2024-09-19 02:29:00,0.0
period1,sc01,t0063,BESS_01,vEleReserveCons_Up_TR,2024-09-19 02:29:00,0.0
period1,sc01,t0063,BESS_01,vEleReserveCons_Down_SR,2024-09-19 02:29:00,0.0
period1,sc01,t0063,BESS_01,vEleReserveCons_Down_TR,2024-09-19 02:29:00,0.0
period1,sc01,t0063,BESS_01,vEleReserveProd_Up_SR,2024-09-19 02:29:00,0.0
period1,sc01,t0063,BESS_01,vEleReserveProd_Up_TR,2024-09-19 02:29:00,0.0
period1,sc01,t0063,BESS_01,vEleReserveProd_Down_SR,2024-09-19 02:29:00,0.0
period1,sc01,t0063,BESS_01,vEleReserveProd_Down_TR,2024-09-19 02:29:00,0.0
period1,sc01,t0064,BESS_01,vEleReserveCons_Up_SR,2024-09-19 03:29:00,0.0
period1,sc01,t0064,BESS_01,vEleReserveCons_Up_TR,2024-09-19 03:29:00,0.0
period1,sc01,t0064,BESS_01,vEleReserveCons_Down_SR,2024-09-19 03:29:00,0.0
period1,sc01,t0064,BESS_01,vEleReserveCons_Down_TR,2024-09-19 03:29:00,0.0
period1,sc01,t0064,BESS_01,vEleReserveProd_Up_SR,2024-09-19 03:29:00,0.0
period1,sc01,t0064,BESS_01,vEleReserveProd_Up_TR,2024-09-19 03:29:00,0.0
period1,sc01,t0064,BESS_01,vEleReserveProd_Down_SR,2024-09-19 03:29:00,0.0
period1,sc01,t0064,BESS_01,vEleReserveProd_Down_TR,2024-09-19 03:29:00,0.0
period1,sc01,t0065,BESS_01,vEleReserveCons_Up_SR,2024-09-19 04:29:00,0.0
period1,sc01,t0065,BESS_01,vEleReserveCons_Up_TR,2024-09-19 04:29:00,0.0
period1,sc01,t0065,BESS_01,vEleReserveCons_Down_SR,2024-09-19 04:29:00,0.0
period1,sc01,t0065,BESS_01,vEleReserveCons_Down_TR,2024-09-19 04:29:00,0.0
period1,sc01,t0065,BESS_01,vEleReserveProd_Up_SR,2024-09-19 04:29:00,0.0
period1,sc01,t0065,BESS_01,vEleReserveProd_Up_TR,2024-09-19 04:29:00,0.0
period1,sc01,t0065,BESS_01,vEleReserveProd_Down_SR,2024-09-19 04:29:00,0.0
period1,sc01,t0065,BESS_01,vEleReserveProd_Down_TR,2024-09-19 04:29:00,0.0
period1,sc01,t0066,BESS_01,vEleReserveCons_Up_SR,2024-09-19 05:29:00,0.0
period1,sc01,t0066,BESS_01,vEleReserveCons_Up_TR,2024-09-19 05:29:00,0.0
period1,sc01,t0066,BESS_01,vEleReserveCons_Down_SR,2024-09-19 05:29:00,0.0
period1,sc01,t0066,BESS_01,vEleReserveCons_Down_TR,2024-09-19 05:29:00,0.0
period1,sc01,t0066,BESS_01,vEleReserveProd_Up_SR,2024-09-19 05:29:00,0.0
period1,sc01,t0066,BESS_01,vEleReserveProd_Up_TR,2024-09-19 05:29:00,0.0
period1,sc01,t0066,BESS_01,vEleReserveProd_Down_SR,2024-09-19 05:29:00,0.0
period1,sc01,t0066,BESS_01,vEleReserveProd_Down_TR,2024-09-19 05:29:00,0.0
period1,sc01,t0067,BESS_01,vEleReserveCons_Up_SR,2024-09-19 06:29:00,0.0
period1,sc01,t0067,BESS_01,vEleReserveCons_Up_TR,2024-09-19 06:29:00,0.0
period1,sc01,t0067,BESS_01,vEleReserveCons_Down_SR,2024-09-19 06:29:00,0.0
period1,sc01,t0067,BESS_01,vEleReserveCons_Down_TR,2024-09-19 06:29:00,0.0
period1,sc01,t0067,BESS_01,vEleReserveProd_Up_SR,2024-09-19 06:29:00,0.0
period1,sc01,t0067,BESS_01,vEleReserveProd_Up_TR,2024-09-19 06:29:00,0.0
period1,sc01,t0067,BESS_01,vEleReserveProd_Down_SR,2024-09-19 06:29:00,0.0
period1,sc01,t0067,BESS_01,vEleReserveProd_Down_TR,2024-09-19 06:29:00,0.0
period1,sc01,t0068,BESS_01,vEleReserveCons_Up_SR,2024-09-19 07:29:00,0.0
