Period,Scenario,LoadLevel,Unit,Component,Date,MW
period1,sc01,t0068,BESS_01,vEleReserveCons_Up_TR,2024-09-19 07:29:00,0.0
period1,sc01,t0068,BESS_01,vEleReserveCons_Down_SR,2024-09-19 07:29:00,0.0
period1,sc01,t0068,BESS_01,vEleReserveCons_Down_TR,2024-09-19 07:29:00,0.0
period1,sc01,t0068,BESS_01,vEleReserveProd_Up_SR,2024-09-19 07:29:00,0.0
period1,sc01,t0068,BESS_01,vEleReserveProd_Up_TR,2024-09-19 07:29:00,0.0
period1,sc01,t0068,BESS_01,vEleReserveProd_Down_SR,2024-09-19 07:29:00,0.0
period1,sc01,t0068,BESS_01,vEleReserveProd_Down_TR,2024-09-19 07:29:00,0.0
period1,sc01,t0069,BESS_01,vEleReserveCons_Up_SR,2024-09-19 08:29:00,0.0
period1,sc01,t0069,BESS_01,vEleReserveCons_Up_TR,2024-09-19 08:29:00,0.0
period1,sc01,t0069,BESS_01,vEleReserveCons_Down_SR,2024-09-19 08:29:00,0.0
period1,sc01,t0069,BESS_01,vEleReserveCons_Down_TR,2024-09-19 08:29:00,0.0
period1,sc01,t0069,BESS_01,vEleReserveProd_Up_SR,2024-09-19 08:29:00,0.0
period1,sc01,t0069,BESS_01,vEleReserveProd_Up_TR,2024-09-19 08:29:00,0.0
period1,sc01,t0069,BESS_01,vEleReserveProd_Down_SR,2024-09-19 08:29:00,0.0
period1,sc01,t0069,BESS_01,vEleReserveProd_Down_TR,2024-09-19 08:29:00,0.0
period1,sc01,t0070,BESS_01,vEleReserveCons_Up_SR,2024-09-19 09:29:00,0.0
period1,sc01,t0070,BESS_01,vEleReserveCons_Up_TR,2024-09-19 09:29:00,0.0
period1,sc01,t0070,BESS_01,vEleReserveCons_Down_SR,2024-09-19 09:29:00,0.0
period1,sc01,t0070,BESS_01,vEleReserveCons_Down_TR,2024-09-19 09:29:00,0.0
period1,sc01,t0070,BESS_01,vEleReserveProd_Up_SR,2024-09-19 09:29:00,0.0
period1,sc01,t0070,BESS_01,vEleReserveProd_Up_TR,2024-09-19 09:29:00,0.0
period1,sc01,t0070,BESS_01,vEleReserveProd_Down_SR,2024-09-19 09:29:00,0.0
period1,sc01,t0070,BESS_01,vEleReserveProd_Down_TR,2024-09-19 09:29:00,0.0
period1,sc01,t0071,BESS_01,vEleReserveCons_Up_SR,2024-09-19 10:29:00,0.0
period1,sc01,t0071,BESS_01,vEleReserveCons_Up_TR,2024-09-19 10:29:00,0.0
period1,sc01,t0071,BESS_01,vEleReserveCons_Down_SR,2024-09-19 10:29:00,0.0
period1,sc01,t0071,BESS_01,vEleReserveCons_Down_TR,2024-09-19 10:29:00,0.0
period1,sc01,t0071,BESS_01,vEleReserveProd_Up_SR,2024-09-19 10:29:00,0.0
period1,sc01,t0071,BESS_01,vEleReserveProd_Up_TR,2024-09-19 10:29:00,0.0
period1,sc01,t0071,BESS_01,vEleReserveProd_Down_SR,2024-09-19 10:29:00,0.0
period1,sc01,t0071,BESS_01,vEleReserveProd_Down_TR,2024-09-19 10:29:00,0.0
period1,sc01,t0072,BESS_01,vEleReserveCons_Up_SR,2024-09-19 11:29:00,0.0
period1,sc01,t0072,BESS_01,vEleReserveCons_Up_TR,2024-09-19 11:29:00,0.0
period1,sc01,t0072,BESS_01,vEleReserveCons_Down_SR,2024-09-19 11:29:00,0.0
period1,sc01,t0072,BESS_01,vEleReserveCons_Down_TR,2024-09-19 11:29:00,0.0
period1,sc01,t0072,BESS_01,vEleReserveProd_Up_SR,2024-09-19 11:29:00,0.0
period1,sc01,t0072,BESS_01,vEleReserveProd_Up_TR,2024-09-19 11:29:00,0.0
period1,sc01,t0072,BESS_01,vEleReserveProd_Down_SR,2024-09-19 11:29:00,0.0
period1,sc01,t0072,BESS_01,vEleReserveProd_Down_TR,2024-09-19 11:29:00,0.0
period1,sc01,t0073,BESS_01,vEleReserveCons_Up_SR,2024-09-19 12:29:00,0.0
period1,sc01,t0073,BESS_01,vEleReserveCons_Up_TR,2024-09-19 12:29:00,0.0
period1,sc01,t0073,BESS_01,vEleReserveCons_Down_SR,2024-09-19 12:29:00,0.0
period1,sc01,t0073,BESS_01,vEleReserveCons_Down_TR,2024-09-19 12:29:00,0.0
period1,sc01,t0073,BESS_01,vEleReserveProd_Up_SR,2024-09-19 12:29:00,0.0
period1,sc01,t0073,BESS_01,vEleReserveProd_Up_TR,2024-09-19 12:29:00,0.0
period1,sc01,t0073,BESS_01,vEleReserveProd_Down_SR,2024-09-19 12:29:00,0.0
period1,sc01,t0073,BESS_01,vEleReserveProd_Down_TR,2024-09-19 12:29:00,0.0
period1,sc01,t0074,BESS_01,vEleReserveCons_Up_SR,2024-09-19 13:29:00,0.0
period1,sc01,t0074,BESS_01,vEleReserveCons_Up_TR,2024-09-19 13:29:00,0.0
period1,sc01,t0074,BESS_01,vEleReserveCons_Down_SR,2024-09-19 13:29:00,0.0
period1,sc01,t0074,BESS_01,vEleReserveCons_Down_TR,2024-09-19 13:29:00,0.0
period1,sc01,t0074,BESS_01,vEleReserveProd_Up_SR,2024-09-19 13:29:00,0.0
period1,sc01,t0074,BESS_01,vEleReserveProd_Up_TR,2024-09-19 13:29:00,0.0
period1,sc01,t0074,BESS_01,vEleReserveProd_Down_SR,2024-09-19 13:29:00,0.0
period1,sc01,t0074,BESS_01,vEleReserveProd_Down_TR,2024-09-19 13:29:00,0.0
period1,sc01,t0075,BESS_01,vEleReserveCons_Up_SR,2024-09-19 14:29:00,0.0
period1,sc01,t0075,BESS_01,vEleReserveCons_Up_TR,2024-09-19 14:29:00,0.0
period1,sc01,t0075,BESS_01,vEleReserveCons_Down_SR,2024-09-19 14:29:00,0.0
period1,sc01,t0075,BESS_01,vEleReserveCons_Down_TR,2024-09-19 14:29:00,0.0
period1,sc01,t0075,BESS_01,vEleReserveProd_Up_SR,2024-09-19 14:29:00,0.0
period1,sc01,t0075,BESS_01,vEleReserveProd_Up_TR,2024-09-19 14:29:00,0.0
period1,sc01,t0075,BESS_01,vEleReserveProd_Down_SR,2024-09-19 14:29:00,0.0
period1,sc01,t0075,BESS_01,vEleReserveProd_Down_TR,2024-09-19 14:29:00,0.0
period1,sc01,t0076,BESS_01,vEleReserveCons_Up_SR,2024-09-19 15:29:00,0.0
period1,sc01,t0076,BESS_01,vEleReserveCons_Up_TR,2024-09-19 15:29:00,0.0
period1,sc01,t0076,BESS_01,vEleReserveCons_Down_SR,2024-09-19 15:29:00,0.0
period1,sc01,t0076,BESS_01,vEleReserveCons_Down_TR,2024-09-19 15:29:00,0.0
period1,sc01,t0076,BESS_01,vEleReserveProd_Up_SR,2024-09-19 15:29:00,0.0
period1,sc01,t0076,BESS_01,vEleReserveProd_Up_TR,2024-09-19 15:29:00,0.0
period1,sc01,t0076,BESS_01,vEleReserveProd_Down_SR,2024-09-19 15:29:00,0.0
period1,sc01,t0076,BESS_01,vEleReserveProd_Down_TR,2024-09-19 15:29:00,0.0
period1,sc01,t0077,BESS_01,vEleReserveCons_Up_SR,2024-09-19 16:29:00,0.0
period1,sc01,t0077,BESS_01,vEleReserveCons_Up_TR,2024-09-19 16:29:00,0.0
period1,sc01,t0077,BESS_01,vEleReserveCons_Down_SR,2024-09-19 16:29:00,0.0
period1,sc01,t0077,BESS_01,vEleReserveCons_Down_TR,2024-09-19 16:29:00,0.0
period1,sc01,t0077,BESS_01,vEleReserveProd_Up_SR,2024-09-19 16:29:00,0.0
period1,sc01,t0077,BESS_01,vEleReserveProd_Up_TR,2024-09-19 16:29:00,0.0
period1,sc01,t0077,BESS_01,vEleReserveProd_Down_SR,2024-09-19 16:29:00,0.0
period1,sc01,t0077,BESS_01,vEleReserveProd_Down_TR,2024-09-19 16:29:00,0.0
period1,sc01,t0078,BESS_01,vEleReserveCons_Up_SR,2024-09-19 17:29:00,0.0
period1,sc01,t0078,BESS_01,vEleReserveCons_Up_TR,2024-09-19 17:29:00,0.0
period1,sc01,t0078,BESS_01,vEleReserveCons_Down_SR,2024-09-19 17:29:00,0.0
period1,sc01,t0078,BESS_01,vEleReserveCons_Down_TR,2024-09-19 17:29:00,0.0
period1,sc01,t0078,BESS_01,vEleReserveProd_Up_SR,2024-09-19 17:29:00,0.0
period1,sc01,t0078,BESS_01,vEleReserveProd_Up_TR,2024-09-19 17:29:00,0.0
period1,sc01,t0078,BESS_01,vEleReserveProd_Down_SR,2024-09-19 17:29:00,0.0
period1,sc01,t0078,BESS_01,vEleReserveProd_Down_TR,2024-09-19 17:29:00,0.0
period1,sc01,t0079,BESS_01,vEleReserveCons_Up_SR,2024-09-19 18:29:00,0.0
period1,sc01,t0079,BESS_01,vEleReserveCons_Up_TR,2024-09-19 18:29:00,0.0
period1,sc01,t0079,BESS_01,vEleReserveCons_Down_SR,2024-09-19 18:29:00,0.0
period1,sc01,t0079,BESS_01,vEleReserveCons_Down_TR,2024-09-19 18:29:00,0.0
period1,sc01,t0079,BESS_01,vEleReserveProd_Up_SR,2024-09-19 18:29:00,0.0
period1,sc01,t0079,BESS_01,vEleReserveProd_Up_TR,2024-09-19 18:29:00,0.0
period1,sc01,t0079,BESS_01,vEleReserveProd_Down_SR,2024-09-19 18:29:00,0.0
period1,sc01,t0079,BESS_01,vEleReserveProd_Down_TR,2024-09-19 18:29:00,0.0
period1,sc01,t0080,BESS_01,vEleReserveCons_Up_SR,2024-09-19 19:29:00,0.0
period1,sc01,t0080,BESS_01,vEleReserveCons_Up_TR,2024-09-19 19:29:00,0.0
period1,sc01,t0080,BESS_01,vEleReserveCons_Down_SR,2024-09-19 19:29:00,0.0
period1,sc01,t0080,BESS_01,vEleReserveCons_Down_TR,2024-09-19 19:29:00,0.0
period1,sc01,t0080,BESS_01,vEleReserveProd_Up_SR,2024-09-19 19:29:00,0.0
period1,sc01,t0080,BESS_01,vEleReserveProd_Up_TR,2024-09-19 19:29:00,0.0
period1,sc01,t0080,BESS_01,vEleReserveProd_Down_SR,2024-09-19 19:29:00,0.0
period1,sc01,t0080,BESS_01,vEleReserveProd_Down_TR,2024-09-19 19:29:00,0.0
period1,sc01,t0081,BESS_01,vEleReserveCons_Up_SR,2024-09-19 20:29:00,0.0
period1,sc01,t0081,BESS_01,vEleReserveCons_Up_TR,2024-09-19 20:29:00,0.0
period1,sc01,t0081,BESS_01,vEleReserveCons_Down_SR,2024-09-19 20:29:00,0.0
period1,sc01,t0081,BESS_01,vEleReserveCons_Down_TR,2024-09-19 20:29:00,0.0
period1,sc01,t0081,BESS_01,vEleReserveProd_Up_SR,2024-09-19 20:29:00,0.0
period1,sc01,t0081,BESS_01,vEleReserveProd_Up_TR,2024-09-19 20:29:00,0.0
period1,sc01,t0081,BESS_01,vEleReserveProd_Down_SR,2024-09-19 20:29:00,0.0
period1,sc01,t0081,BESS_01,vEleReserveProd_Down_TR,2024-09-19 20:29:00,0.0
period1,sc01,t0082,BESS_01,vEleReserveCons_Up_SR,2024-09-19 21:29:00,0.0
period1,sc01,t0082,BESS_01,vEleReserveCons_Up_TR,2024-09-19 21:29:00,0.0
period1,sc01,t0082,BESS_01,vEleReserveCons_Down_SR,2024-09-19 21:29:00,0.0
period1,sc01,t0082,BESS_01,vEleReserveCons_Down_TR,2024-09-19 21:29:00,0.0
period1,sc01,t0082,BESS_01,vEleReserveProd_Up_SR,2024-09-19 21:29:00,0.0
period1,sc01,t0082,BESS_01,vEleReserveProd_Up_TR,2024-09-19 21:29:00,0.0
period1,sc01,t0082,BESS_01,vEleReserveProd_Down_SR,2024-09-19 21:29:00,0.0
period1,sc01,t0082,BESS_01,vEleReserveProd_Down_TR,2024-09-19 21:29:00,0.0
period1,sc01,t0083,BESS_01,vEleReserveCons_Up_SR,2024-09-19 22:29:00,0.0
period1,sc01,t0083,BESS_01,vEleReserveCons_Up_TR,2024-09-19 22:29:00,0.0
period1,sc01,t0083,BESS_01,vEleReserveCons_Down_SR,2024-09-19 22:29:00,0.0
period1,sc01,t0083,BESS_01,vEleReserveCons_Down_TR,2024-09-19 22:29:00,0.0
period1,sc01,t0083,BESS_01,vEleReserveProd_Up_SR,2024-09-19 22:29:00,0.0
period1,sc01,t0083,BESS_01,vEleReserveProd_Up_TR,2024-09-19 22:29:00,0.0
period1,sc01,t0083,BESS_01,vEleReserveProd_Down_SR,2024-09-19 22:29:00,0.0
period1,sc01,t0083,BESS_01,vEleReserveProd_Down_TR,2024-09-19 22:29:00,0.0
period1,sc01,t0084,BESS_01,vEleReserveCons_Up_SR,2024-09-19 23:29:00,0.0
period1,sc01,t0084,BESS_01,vEleReserveCons_Up_TR,2024-09-19 23:29:00,0.0
period1,sc01,t0084,BESS_01,vEleReserveCons_Down_SR,2024-09-19 23:29:00,0.0
period1,sc01,t0084,BESS_01,vEleReserveCons_Down_TR,2024-09-19 23:29:00,0.0
period1,sc01,t0084,BESS_01,vEleReserveProd_Up_SR,2024-09-19 23:29:00,0.0
period1,sc01,t0084,BESS_01,vEleReserveProd_Up_TR,2024-09-19 23:29:00,0.0
period1,sc01,t0084,BESS_01,vEleReserveProd_Down_SR,2024-09-19 23:29:00,0.0
period1,sc01,t0084,BESS_01,vEleReserveProd_Down_TR,2024-09-19 23:29:00,0.0
period1,sc01,t0085,BESS_01,vEleReserveCons_Up_SR,2024-09-20 00:29:00,0.0
period1,sc01,t0085,BESS_01,vEleReserveCons_Up_TR,2024-09-20 00:29:00,0.0
period1,sc01,t0085,BESS_01,vEleReserveCons_Down_SR,2024-09-20 00:29:00,0.0
period1,sc01,t0085,BESS_01,vEleReserveCons_Down_TR,2024-09-20 00:29:00,0.0
period1,sc01,t0085,BESS_01,vEleReserveProd_Up_SR,2024-09-20 00:29:00,0.0
period1,sc01,t0085,BESS_01,vEleReserveProd_Up_TR,2024-09-20 00:29:00,0.0
period1,sc01,t0085,BESS_01,vEleReserveProd_Down_SR,2024-09-20 00:29:00,0.0
period1,sc01,t0085,BESS_01,vEleReserveProd_Down_TR,2024-09-20 00:29:00,0.0
period1,sc01,t0086,BESS_01,vEleReserveCons_Up_SR,2024-09-20 01:29:00,0.0
period1,sc01,t0086,BESS_01,vEleReserveCons_Up_TR,2024-09-20 01:29:00,0.0
period1,sc01,t0086,BESS_01,vEleReserveCons_Down_SR,2024-09-20 01:29:00,0.0
period1,sc01,t0086,BESS_01,vEleReserveCons_Down_TR,2024-09-20 01:29:00,0.0
period1,sc01,t0086,BESS_01,vEleReserveProd_Up_SR,2024-09-20 01:29:00,0.0
period1,sc01,t0086,BESS_01,vEleReserveProd_Up_TR,2024-09-20 01:29:00,0.0
period1,sc01,t0086,BESS_01,vEleReserveProd_Down_SR,2024-09-20 01:29:00,0.0
period1,sc01,t0086,BESS_01,vEleReserveProd_Down_TR,2024-09-20 01:29:00,0.0
period1,sc01,t0087,BESS_01,vEleReserveCons_Up_SR,2024-09-20 02:29:00,0.0
period1,sc01,t0087,BESS_01,vEleReserveCons_Up_TR,2024-09-20 02:29:00,0.0
period1,sc01,t0087,BESS_01,vEleReserveCons_Down_SR,2024-09-20 02:29:00,0.0
period1,sc01,t0087,BESS_01,vEleReserveCons_Down_TR,2024-09-20 02:29:00,0.0
period1,sc01,t0087,BESS_01,vEleReserveProd_Up_SR,2024-09-20 02:29:00,0.0
period1,sc01,t0087,BESS_01,vEleReserveProd_Up_TR,2024-09-20 02:29:00,0.0
period1,sc01,t0087,BESS_01,vEleReserveProd_Down_SR,2024-09-20 02:29:00,0.0
period1,sc01,t0087,BESS_01,vEleReserveProd_Down_TR,2024-09-20 02:29:00,0.0
period1,sc01,t0088,BESS_01,vEleReserveCons_Up_SR,2024-09-20 03:29:00,0.0
period1,sc01,t0088,BESS_01,vEleReserveCons_Up_TR,2024-09-20 03:29:00,0.0
period1,sc01,t0088,BESS_01,vEleReserveCons_Down_SR,2024-09-20 03:29:00,0.0
period1,sc01,t0088,BESS_01,vEleReserveCons_Down_TR,2024-09-20 03:29:00,0.0
period1,sc01,t0088,BESS_01,vEleReserveProd_Up_SR,2024-09-20 03:29:00,0.0
period1,sc01,t0088,BESS_01,vEleReserveProd_Up_TR,2024-09-20 03:29:00,0.0
period1,sc01,t0088,BESS_01,vEleReserveProd_Down_SR,2024-09-20 03:29:00,0.0
period1,sc01,t0088,BESS_01,vEleReserveProd_Down_TR,2024-09-20 03:29:00,0.0
period1,sc01,t0089,BESS_01,vEleReserveCons_Up_SR,2024-09-20 04:29:00,0.0
period1,sc01,t0089,BESS_01,vEleReserveCons_Up_TR,2024-09-20 04:29:00,0.0
period1,sc01,t0089,BESS_01,vEleReserveCons_Down_SR,2024-09-20 04:29:00,0.0
period1,sc01,t0089,BESS_01,vEleReserveCons_Down_TR,2024-09-20 04:29:00,0.0
period1,sc01,t0089,BESS_01,vEleReserveProd_Up_SR,2024-09-20 04:29:00,0.0
period1,sc01,t0089,BESS_01,vEleReserveProd_Up_TR,2024-09-20 04:29:00,0.0
period1,sc01,t0089,BESS_01,vEleReserveProd_Down_SR,2024-09-20 04:29:00,0.0
period1,sc01,t0089,BESS_01,vEleReserveProd_Down_TR,2024-09-20 04:29:00,0.0
period1,sc01,t0090,BESS_01,vEleReserveCons_Up_SR,2024-09-20 05:29:00,0.0
period1,sc01,t0090,BESS_01,vEleReserveCons_Up_TR,2024-09-20 05:29:00,0.0
period1,sc01,t0090,BESS_01,vEleReserveCons_Down_SR,2024-09-20 05:29:00,0.0
period1,sc01,t0090,BESS_01,vEleReserveCons_Down_TR,2024-09-20 05:29:00,0.0
period1,sc01,t0090,BESS_01,vEleReserveProd_Up_SR,2024-09-20 05:29:00,0.0
period1,sc01,t0090,BESS_01,vEleReserveProd_Up_TR,2024-09-20 05:29:00,0.0
period1,sc01,t0090,BESS_01,vEleReserveProd_Down_SR,2024-09-20 05:29:00,0.0
period1,sc01,t0090,BESS_01,vEleReserveProd_Down_TR,2024-09-20 05:29:00,0.0
period1,sc01,t0091,BESS_01,vEleReserveCons_Up_SR,2024-09-20 06:29:00,0.0
period1,sc01,t0091,BESS_01,vEleReserveCons_Up_TR,2024-09-20 06:29:00,0.0
period1,sc01,t0091,BESS_01,vEleReserveCons_Down_SR,2024-09-20 06:29:00,0.0
period1,sc01,t0091,BESS_01,vEleReserveCons_Down_TR,2024-09-20 06:29:00,0.0
period1,sc01,t0091,BESS_01,vEleReserveProd_Up_SR,2024-09-20 06:29:00,0.0
period1,sc01,t0091,BESS_01,vEleReserveProd_Up_TR,2024-09-20 06:29:00,0.0
period1,sc01,t0091,BESS_01,vEleReserveProd_Down_SR,2024-09-20 06:29:00,0.0
period1,sc01,t0091,BESS_01,vEleReserveProd_Down_TR,2024-09-20 06:29:00,0.0
period1,sc01,t0092,BESS_01,vEleReserveCons_Up_SR,2024-09-20 07:29:00,0.0
period1,sc01,t0092,BESS_01,vEleReserveCons_Up_TR,2024-09-20 07:29:00,0.0
period1,sc01,t0092,BESS_01,vEleReserveCons_Down_SR,2024-09-20 07:29:00,0.0
period1,sc01,t0092,BESS_01,vEleReserveCons_Down_TR,2024-09-20 07:29:00,0.0
period1,sc01,t0092,BESS_01,vEleReserveProd_Up_SR,2024-09-20 07:29:00,0.0
period1,sc01,t0092,BESS_01,vEleReserveProd_Up_TR,2024-09-20 07:29:00,0.0
period1,sc01,t0092,BESS_01,vEleReserveProd_Down_SR,2024-09-20 07:29:00,0.0
period1,sc01,t0092,BESS_01,vEleReserveProd_Down_TR,2024-09-20 07:29:00,0.0
period1,sc01,t0093,BESS_01,vEleReserveCons_Up_SR,2024-09-20 08:29:00,0.0
period1,sc01,t0093,BESS_01,vEleReserveCons_Up_TR,2024-09-20 08:29:00,0.0
period1,sc01,t0093,BESS_01,vEleReserveCons_Down_SR,2024-09-20 08:29:00,0.0
period1,sc01,t0093,BESS_01,vEleReserveCons_Down_TR,2024-09-20 08:29:00,0.0
period1,sc01,t0093,BESS_01,vEleReserveProd_Up_SR,2024-09-20 08:29:00,0.0
period1,sc01,t0093,BESS_01,vEleReserveProd_Up_TR,2024-09-20 08:29:00,0.0
period1,sc01,t0093,BESS_01,vEleReserveProd_Down_SR,2024-09-20 08:29:00,0.0
period1,sc01,t0093,BESS_01,vEleReserveProd_Down_TR,2024-09-20 08:29:00,0.0
period1,sc01,t0094,BESS_01,vEleReserveCons_Up_SR,2024-09-20 09:29:00,0.0
period1,sc01,t0094,BESS_01,vEleReserveCons_Up_TR,2024-09-20 09:29:00,0.0
period1,sc01,t0094,BESS_01,vEleReserveCons_Down_SR,2024-09-20 09:29:00,0.0
period1,sc01,t0094,BESS_01,vEleReserveCons_Down_TR,2024-09-20 09:29:00,0.0
period1,sc01,t0094,BESS_01,vEleReserveProd_Up_SR,2024-09-20 09:29:00,0.0
period1,sc01,t0094,BESS_01,vEleReserveProd_Up_TR,2024-09-20 09:29:00,0.0
period1,sc01,t0094,BESS_01,vEleReserveProd_Down_SR,2024-09-20 09:29:00,0.0
period1,sc01,t0094,BESS_01,vEleReserveProd_Down_TR,2024-09-20 09:29:00,0.0
period1,sc01,t0095,BESS_01,vEleReserveCons_Up_SR,2024-09-20 10:29:00,0.0
period1,sc01,t0095,BESS_01,vEleReserveCons_Up_TR,2024-09-20 10:29:00,0.0
period1,sc01,t0095,BESS_01,vEleReserveCons_Down_SR,2024-09-20 10:29:00,0.0
period1,sc01,t0095,BESS_01,vEleReserveCons_Down_TR,2024-09-20 10:29:00,0.0
period1,sc01,t0095,BESS_01,vEleReserveProd_Up_SR,2024-09-20 10:29:00,0.0
period1,sc01,t0095,BESS_01,vEleReserveProd_Up_TR,2024-09-20 10:29:00,0.0
period1,sc01,t0095,BESS_01,vEleReserveProd_Down_SR,2024-09-20 10:29:00,0.0
period1,sc01,t0095,BESS_01,vEleReserveProd_Down_TR,2024-09-20 10:29:00,0.0
period1,sc01,t0096,BESS_01,vEleReserveCons_Up_SR,2024-09-20 11:29:00,0.0
period1,sc01,t0096,BESS_01,vEleReserveCons_Up_TR,2024-09-20 11:29:00,0.0
period1,sc01,t0096,BESS_01,vEleReserveCons_Down_SR,2024-09-20 11:29:00,0.0
period1,sc01,t0096,BESS_01,vEleReserveCons_Down_TR,2024-09-20 11:29:00,0.0
period1,sc01,t0096,BESS_01,vEleReserveProd_Up_SR,2024-09-20 11:29:00,0.0
period1,sc01,t0096,BESS_01,vEleReserveProd_Up_TR,2024-09-20 11:29:00,0.0
period1,sc01,t0096,BESS_01,vEleReserveProd_Down_SR,2024-09-20 11:29:00,0.0
period1,sc01,t0096,BESS_01,vEleReserveProd_Down_TR,2024-09-20 11:29:00,0.0
period1,sc01,t0097,BESS_01,vEleReserveCons_Up_SR,2024-09-20 12:29:00,0.0
period1,sc01,t0097,BESS_01,vEleReserveCons_Up_TR,2024-09-20 12:29:00,0.0
period1,sc01,t0097,BESS_01,vEleReserveCons_Down_SR,2024-09-20 12:29:00,0.0
period1,sc01,t0097,BESS_01,vEleReserveCons_Down_TR,2024-09-20 12:29:00,0.0
period1,sc01,t0097,BESS_01,vEleReserveProd_Up_SR,2024-09-20 12:29:00,0.0
period1,sc01,t0097,BESS_01,vEleReserveProd_Up_TR,2024-09-20 12:29:00,0.0
period1,sc01,t0097,BESS_01,vEleReserveProd_Down_SR,2024-09-20 12:29:00,0.0
period1,sc01,t0097,BESS_01,vEleReserveProd_Down_TR,2024-09-20 12:29:00,0.0
period1,sc01,t0098,BESS_01,vEleReserveCons_Up_SR,2024-09-20 13:29:00,0.0
period1,sc01,t0098,BESS_01,vEleReserveCons_Up_TR,2024-09-20 13:29:00,0.0
period1,sc01,t0098,BESS_01,vEleReserveCons_Down_SR,2024-09-20 13:29:00,0.0
period1,sc01,t0098,BESS_01,vEleReserveCons_Down_TR,2024-09-20 13:29:00,0.0
period1,sc01,t0098,BESS_01,vEleReserveProd_Up_SR,2024-09-20 13:29:00,0.0
period1,sc01,t0098,BESS_01,vEleReserveProd_Up_TR,2024-09-20 13:29:00,0.0
period1,sc01,t0098,BESS_01,vEleReserveProd_Down_SR,2024-09-20 13:29:00,0.0
period1,sc01,t0098,BESS_01,vEleReserveProd_Down_TR,2024-09-20 13:29:00,0.0
period1,sc01,t0099,BESS_01,vEleReserveCons_Up_SR,2024-09-20 14:29:00,0.0
period1,sc01,t0099,BESS_01,vEleReserveCons_Up_TR,2024-09-20 14:29:00,0.0
period1,sc01,t0099,BESS_01,vEleReserveCons_Down_SR,2024-09-20 14:29:00,0.0
period1,sc01,t0099,BESS_01,vEleReserveCons_Down_TR,2024-09-20 14:29:00,0.0
period1,sc01,t0099,BESS_01,vEleReserveProd_Up_SR,2024-09-20 14:29:00,0.0
period1,sc01,t0099,BESS_01,vEleReserveProd_Up_TR,2024-09-20 14:29:00,0.0
period1,sc01,t0099,BESS_01,vEleReserveProd_Down_SR,2024-09-20 14:29:00,0.0
period1,sc01,t0099,BESS_01,vEleReserveProd_Down_TR,2024-09-20 14:29:00,0.0
period1,sc01,t0100,BESS_01,vEleReserveCons_Up_SR,2024-09-20 15:29:00,0.0
period1,sc01,t0100,BESS_01,vEleReserveCons_Up_TR,2024-09-20 15:29:00,0.0
period1,sc01,t0100,BESS_01,vEleReserveCons_Down_SR,2024-09-20 15:29:00,0.0
period1,sc01,t0100,BESS_01,vEleReserveCons_Down_TR,2024-09-20 15:29:00,0.0
period1,sc01,t0100,BESS_01,vEleReserveProd_Up_SR,2024-09-20 15:29:00,0.0
period1,sc01,t0100,BESS_01,vEleReserveProd_Up_TR,2024-09-20 15:29:00,0.0
period1,sc01,t0100,BESS_01,vEleReserveProd_Down_SR,2024-09-20 15:29:00,0.0
period1,sc01,t0100,BESS_01,vEleReserveProd_Down_TR,2024-09-20 15:29:00,0.0
period1,sc01,t0101,BESS_01,vEleReserveCons_Up_SR,2024-09-20 16:29:00,0.0
period1,sc01,t0101,BESS_01,vEleReserveCons_Up_TR,2024-09-20 16:29:00,0.0
period1,sc01,t0101,BESS_01,vEleReserveCons_Down_SR,2024-09-20 16:29:00,0.0
period1,sc01,t0101,BESS_01,vEleReserveCons_Down_TR,2024-09-20 16:29:00,0.0
period1,sc01,t0101,BESS_01,vEleReserveProd_Up_SR,2024-09-20 16:29:00,0.0
period1,sc01,t0101,BESS_01,vEleReserveProd_Up_TR,2024-09-20 16:29:00,0.0
